Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size (KB),Description,Language,Repo URL
743,sail_align,98,14,98,2,2013-08-22T10:14:51Z,2022-04-05T15:00:26Z,72663,"SailAlign is an open-source software toolkit for robust long speech-text alignment implementing an adaptive, iterative speech recognition and text alignment scheme that allows for the processing of very long (and possibly noisy) audio and is robust to transcription errors. It is mainly written as a perl library but its functionality also depends on freely available software, namely HTK, srilm and sclite.",Perl,https://github.com/nassosoassos/sail_align
744,Markdown.codaplugin,98,8,98,3,2011-04-07T05:28:29Z,2023-02-21T08:28:25Z,137,A Markdown plugin for Coda.,Perl,https://github.com/Ibmurai/Markdown.codaplugin
745,Data-Printer,98,81,98,28,2011-01-20T07:19:36Z,2024-07-31T00:11:14Z,7119,colored pretty-print of Perl data structures and objects,Perl,https://github.com/garu/Data-Printer
746,pLua,98,23,98,1,2019-09-07T02:05:24Z,2024-04-23T03:11:36Z,5776,Lua 性能分析工具 Lua profiler tool like gperftools,Perl,https://github.com/esrrhs/pLua
747,udp-proto-scanner,98,23,98,1,2015-07-31T21:27:10Z,2024-06-06T23:00:42Z,21,udp-proto-scanner is a Perl script which discovers UDP services by sending triggers to a list of hosts,Perl,https://github.com/CiscoCXSecurity/udp-proto-scanner
748,ADMS,98,31,98,24,2014-04-12T23:14:44Z,2022-11-28T19:56:50Z,1802,ADMS is a code generator for the Verilog-AMS language,Perl,https://github.com/Qucs/ADMS
749,bio_scripts,98,65,98,0,2013-10-17T12:40:39Z,2019-02-12T13:21:47Z,10026,"Practical, reusable scripts for bioinformatics",Perl,https://github.com/shenwei356/bio_scripts
750,duckduckgo-locales,98,168,98,40,2018-11-26T18:09:17Z,2025-03-28T15:01:32Z,490217,Translation files for duckduckgo.com,Perl,https://github.com/duckduckgo/duckduckgo-locales
751,apachebuddy.pl,97,57,97,17,2011-10-13T07:14:38Z,2017-07-14T07:39:15Z,28,"Not written by me, no longer maintained by me : Apachebuddy.pl",Perl,https://github.com/gustavmaskowitz/apachebuddy.pl
752,GodAuth,97,9,97,1,2010-08-20T18:35:51Z,2016-04-15T15:39:10Z,5,Authentication layer for web app tools,Perl,https://github.com/exflickr/GodAuth
753,hotoloti,97,43,97,0,2014-11-24T15:27:26Z,2017-04-21T21:59:21Z,72,"documentation, scripts, tools related to Zena Forensics (http://blog.digital-forensics.it)",Perl,https://github.com/RealityNet/hotoloti
754,Mojolicious-Boilerplate,97,30,97,1,2012-02-19T06:08:36Z,2015-01-27T16:21:29Z,16398,The Web in an **Awesome** Box,Perl,https://github.com/tudorconstantin/Mojolicious-Boilerplate
755,clusterflow,97,26,97,11,2014-05-16T09:33:05Z,2023-04-09T07:07:21Z,6831,A pipelining tool to automate and standardise bioinformatics analyses on cluster environments.,Perl,https://github.com/ewels/clusterflow
756,23andme2vcf,97,30,97,7,2012-08-13T13:17:34Z,2019-08-27T00:49:56Z,30493,"convert your 23andme raw file to VCF | DEPRECATED, please see https://github.com/plantimals/2vcf",Perl,https://github.com/arrogantrobot/23andme2vcf
757,Minilla,97,65,97,35,2013-03-19T01:51:42Z,2024-08-11T14:07:47Z,1759,Authorizing tool for CPAN modules,Perl,https://github.com/tokuhirom/Minilla
758,kaztools,96,9,96,0,2010-01-01T05:29:55Z,2015-05-14T03:29:39Z,250,shellscripts and utilities for myself,Perl,https://github.com/kazuho/kaztools
759,ballast,96,26,96,0,2016-02-01T06:20:12Z,2024-05-11T18:27:26Z,1974,Lightweight SSH load balancer supporting user-specific selection policies,Perl,https://github.com/pkolano/ballast
760,ubnt-bcast-relay,96,22,96,0,2016-03-12T04:17:28Z,2022-07-23T21:36:01Z,722,"UDP Packet Broadcast Relay, integrated with EdgeOS CLI",Perl,https://github.com/britannic/ubnt-bcast-relay
761,ddd,96,17,96,0,2012-01-09T02:51:06Z,2012-01-19T07:28:48Z,1604,Domain Driven Design (Eric Evans's Patterns),Perl,https://github.com/WardCunningham/ddd
762,dockerfile-wizard,95,538,95,9,2017-09-26T00:09:53Z,2021-04-19T20:11:20Z,588,Use CircleCI to build custom Docker images with combinations of common languages/dependencies,Perl,https://github.com/CircleCI-Archived/dockerfile-wizard
763,refarch-privatecloud,95,136,95,3,2017-06-09T12:10:58Z,2020-11-19T18:34:08Z,35153,This project provides guidance on how to deploy IBM Private Cloud,Perl,https://github.com/ibm-cloud-architecture/refarch-privatecloud
764,Perl-Lint,95,12,95,23,2014-05-01T07:55:28Z,2016-09-29T16:53:42Z,789,Yet Another Perl Source Code Linter,Perl,https://github.com/moznion/Perl-Lint
765,p5-Devel-IPerl,95,15,95,40,2014-06-14T01:09:05Z,2023-01-26T18:25:38Z,466,:microscope::books: Perl5 language kernel for Jupyter <http://jupyter.org/>,Perl,https://github.com/EntropyOrg/p5-Devel-IPerl
766,DevOps-Perl-tools,94,43,94,2,2012-12-30T23:30:23Z,2025-03-14T19:40:49Z,2235,"25+ DevOps CLI Tools - Anonymizer, SQL ReCaser (MySQL, PostgreSQL, AWS Redshift, Snowflake, Apache Drill, Hive, Impala, Cassandra CQL, Microsoft SQL Server, Oracle, Couchbase N1QL, Dockerfiles), Hadoop HDFS & Hive tools, Solr/SolrCloud CLI, Nginx stats & HTTP(S) URL watchers for load-balanced web farms, Linux tools etc.",Perl,https://github.com/HariSekhon/DevOps-Perl-tools
767,PIRATE,94,32,94,7,2017-06-22T13:49:23Z,2022-07-08T10:37:11Z,6015,A toolbox for pangenome analysis and threshold evaluation.,Perl,https://github.com/SionBayliss/PIRATE
768,pdl,94,47,94,15,2012-01-18T02:49:45Z,2025-03-27T02:48:07Z,41722,Scientific computing with Perl,Perl,https://github.com/PDLPorters/pdl
769,ldraw2stl,94,19,94,1,2017-08-19T16:24:36Z,2025-03-22T12:32:11Z,24,Convert LEGO LDraw files into STL,Perl,https://github.com/kristov/ldraw2stl
770,p5-app-dubioushttp,94,24,94,1,2013-06-06T09:03:05Z,2023-09-18T07:02:06Z,430,use ambiguous HTTP to circumvent security systems,Perl,https://github.com/noxxi/p5-app-dubioushttp
771,MultiMarkdown-CMS,94,17,94,0,2010-01-31T23:54:35Z,2018-02-22T20:09:11Z,267,Package to assist with publishing a web site using MMD and a few perl scripts,Perl,https://github.com/fletcher/MultiMarkdown-CMS
772,civs,93,27,93,23,2014-05-02T22:02:03Z,2025-03-21T13:24:26Z,2015,Condorcet Internet Voting System,Perl,https://github.com/andrewcmyers/civs
773,Devel--Cover,93,89,93,114,2010-04-10T10:06:36Z,2025-01-01T13:27:28Z,4721,Code coverage metrics for Perl,Perl,https://github.com/pjcj/Devel--Cover
774,FFI-Platypus,93,23,93,17,2014-04-16T04:31:10Z,2025-01-01T12:07:45Z,3389,Write Perl bindings to non-Perl libraries with FFI.  No XS required.,Perl,https://github.com/PerlFFI/FFI-Platypus
775,assemblage,93,37,93,0,2011-04-18T08:45:47Z,2016-09-08T09:48:12Z,138,"Tools for working with second gen assemblies, fasta sequences, etc",Perl,https://github.com/sujaikumar/assemblage
776,btrfs-list,93,5,93,2,2015-09-16T20:29:21Z,2024-12-29T11:20:04Z,136,"Get a nice tree-style view of your btrfs subvolumes/snapshots, including their size, a la 'zfs list'",Perl,https://github.com/speed47/btrfs-list
777,cisco_prov,93,50,93,0,2014-09-17T21:09:03Z,2017-03-23T13:00:53Z,139700,Cisco SCCP and SIP provisioning configuration examples and firmare,Perl,https://github.com/staskobzar/cisco_prov
778,geojs,92,10,92,9,2017-09-30T05:00:54Z,2024-07-27T12:37:03Z,327,Geo-location lookup API,Perl,https://github.com/jloh/geojs
779,UnixAgent,92,82,92,7,2015-06-02T13:29:00Z,2025-03-20T08:32:16Z,30750,This is the OCS unified agent for Unix operating systems,Perl,https://github.com/OCSInventory-NG/UnixAgent
780,simuG,92,12,92,3,2018-12-04T12:47:40Z,2024-08-01T05:26:40Z,5421,simuG: a general-purpose genome simulator,Perl,https://github.com/yjx1217/simuG
781,git-what-branch,92,13,92,0,2010-09-21T00:04:35Z,2011-12-30T18:14:18Z,841,"Discover what branch a commit is on, or how it got to a named branch",Perl,https://github.com/SethRobertson/git-what-branch
782,TuyOTA,92,13,92,6,2019-01-15T14:04:31Z,2019-01-26T09:29:20Z,418,Flashing Tuya devices with Tasmota firmware.,Perl,https://github.com/SynAckFin/TuyOTA
783,go-for-perl-hackers,92,16,92,1,2017-08-02T15:20:28Z,2025-03-23T16:00:02Z,182,Go Cheat Sheet for Perl Hackers,Perl,https://github.com/oalders/go-for-perl-hackers
784,ModSecurity-apache,92,50,92,30,2015-10-04T21:25:32Z,2021-09-14T12:49:20Z,242,ModSecurity v3 Apache Connector,Perl,https://github.com/owasp-modsecurity/ModSecurity-apache
785,segmentation-kit,92,24,92,4,2015-09-25T04:23:49Z,2020-04-22T09:46:10Z,3024,Speech Segmentation Toolkit using Julius,Perl,https://github.com/julius-speech/segmentation-kit
786,CVE-2021-22204-exiftool,92,26,92,2,2021-05-11T18:45:07Z,2021-05-20T21:42:43Z,53,Python exploit for the CVE-2021-22204 vulnerability in Exiftool,Perl,https://github.com/convisolabs/CVE-2021-22204-exiftool
787,perl-systemtap-toolkit,92,12,92,2,2013-05-31T08:30:45Z,2020-02-01T18:23:37Z,12,Real-time analyzing and diagnosing tools for perl 5 based on SystemTap,Perl,https://github.com/agentzh/perl-systemtap-toolkit
788,ansible-playbook,91,74,91,12,2014-09-18T17:13:47Z,2024-10-04T19:15:11Z,732,An Ansible playbook for automated deployment of full-stack Plone servers.,Perl,https://github.com/plone/ansible-playbook
789,jenkins-cli,91,14,91,3,2012-05-19T17:45:10Z,2015-11-20T22:15:21Z,74,Simple Jenkins Command Line Interface,Perl,https://github.com/Netflix-Skunkworks/jenkins-cli
790,mbase,91,4,91,0,2014-09-05T17:27:09Z,2019-12-27T15:56:25Z,607,Metaprogramming framework for .net,Perl,https://github.com/combinatorylogic/mbase
791,pgshark,91,11,91,2,2011-02-20T02:25:12Z,2021-01-29T17:11:13Z,485,Messing with PostgreSQL network traffic to make some usefull things,Perl,https://github.com/dalibo/pgshark
792,pcap2squid,91,7,91,0,2022-01-06T18:21:43Z,2023-04-12T08:23:34Z,761,Recieve raw network trafic dump in pcap-format and parse it to squid-proxy log. Then generate report for lightsquid and shows it in Web UI,Perl,https://github.com/aleksandr-oliferuk/pcap2squid
793,actions-setup-perl,91,6,91,15,2019-08-31T07:25:26Z,2025-03-27T04:06:57Z,29575,Setup Perl environment Action,Perl,https://github.com/shogo82148/actions-setup-perl
794,ru4sphinx,90,42,90,1,2011-02-04T09:09:47Z,2016-06-06T08:54:23Z,159247,Creating Russian voice model for cmu-sphinx,Perl,https://github.com/zamiron/ru4sphinx
795,DJabberd,89,35,89,14,2010-05-24T22:28:19Z,2020-12-26T01:23:53Z,1668,The main DJabberd source,Perl,https://github.com/djabberd/DJabberd
796,Ubic,89,29,89,27,2010-04-28T19:24:06Z,2023-07-25T10:58:53Z,1492,Polymorphic service manager.,Perl,https://github.com/berekuk/Ubic
797,kali-windows-binaries,89,32,89,0,2016-01-20T07:28:33Z,2021-01-04T09:30:34Z,4068,Windows binaries from Kali Linux : http://git.kali.org/gitweb/?p=packages/windows-binaries.git;a=summary,Perl,https://github.com/interference-security/kali-windows-binaries
798,html-formhandler,89,75,89,32,2009-01-12T16:11:56Z,2021-08-11T00:16:41Z,5438,a Perl Moose HTML form handler,Perl,https://github.com/gshank/html-formhandler
799,irssi-libnotify,89,20,89,3,2015-03-13T00:34:47Z,2019-11-12T16:19:43Z,34,Automatically exported from code.google.com/p/irssi-libnotify,Perl,https://github.com/stickster/irssi-libnotify
800,tsvm,89,32,89,2,2014-07-09T17:52:01Z,2015-02-05T21:58:04Z,68011,experiments testing transductive svm for my blog posts,Perl,https://github.com/CalculatedContent/tsvm
801,Apachetop,89,5,89,0,2010-05-21T13:39:15Z,2019-05-08T19:38:19Z,87,"Apachetop is a console-based tool for monitoring the threads and overall performance of a set of Apache web servers, using the server-status information pages in Apache.",Perl,https://github.com/JeremyJones/Apachetop
802,TETools,89,18,89,1,2019-10-30T21:44:14Z,2025-03-13T01:09:55Z,255,Dfam Transposable Element Tools Docker container.,Perl,https://github.com/Dfam-consortium/TETools
803,eJPT,89,33,89,0,2020-05-07T04:57:12Z,2020-05-27T02:57:05Z,38,Some knowledge learnt during the eJPT studying.,Perl,https://github.com/d3m0n4l3x/eJPT
804,elasticsearch-perl,89,59,89,4,2013-06-22T14:17:10Z,2025-01-30T00:50:03Z,3039,Official Perl low-level client for Elasticsearch.,Perl,https://github.com/elastic/elasticsearch-perl
805,docor,89,10,89,1,2013-09-05T05:52:41Z,2015-05-12T08:29:53Z,287,a smart and tiny README maker using default manifest package.json,Perl,https://github.com/guo-yu/docor
806,CRISPRCasFinder,89,29,89,29,2018-05-17T09:54:15Z,2023-07-11T15:13:19Z,10043,A Perl script allowing to identify CRISPR arrays and associated Cas proteins from DNA sequences,Perl,https://github.com/dcouvin/CRISPRCasFinder
807,mbzdb,88,32,88,33,2010-06-15T06:40:14Z,2017-08-05T18:05:41Z,294,🎵 Port of the MusicBrainz database to run on other RDBMSs with replication (previously named MB_MySQL.),Perl,https://github.com/elliotchance/mbzdb
808,markdown2impress,88,14,88,0,2012-02-14T15:56:46Z,2014-01-23T05:48:40Z,168,markdown2impress is script to convert markdown into presentation using impress.js.,Perl,https://github.com/yoshiki/markdown2impress
809,eris,88,4,88,7,2018-10-05T10:33:11Z,2022-02-09T17:34:33Z,127,Serve your /nix/store directory over the internet :sparkles:,Perl,https://github.com/thoughtpolice/eris
810,http-redirector,88,8,88,44,2012-02-07T23:24:24Z,2016-04-27T21:52:17Z,451,Debian mirrors HTTP redirector,Perl,https://github.com/rgeissert/http-redirector
811,biosql,88,31,88,21,2010-07-29T17:18:44Z,2019-02-18T16:06:55Z,3785,,Perl,https://github.com/biosql/biosql
812,logbot,88,43,88,0,2012-07-06T05:29:32Z,2020-01-10T02:46:21Z,895,IRC logging bot,Perl,https://github.com/globau/logbot
813,ledger2beancount,88,14,88,9,2018-03-17T12:19:23Z,2024-05-09T23:34:03Z,1194,Ledger to Beancount text-based converter,Perl,https://github.com/beancount/ledger2beancount
814,RectChr,87,10,87,0,2021-02-22T07:59:59Z,2024-11-21T09:29:55Z,25581,Multi-level visualization of genomic statistical variables on rectangular chromosomes,Perl,https://github.com/BGI-shenzhen/RectChr
815,cpanpm,87,79,87,76,2008-12-10T20:48:54Z,2025-02-16T22:22:23Z,14275,CPAN.pm,Perl,https://github.com/andk/cpanpm
816,checkin,87,3,87,0,2021-12-31T06:40:41Z,2024-10-31T12:29:19Z,441,,Perl,https://github.com/iptag/checkin
817,xsr,87,18,87,39,2017-07-01T20:40:15Z,2025-01-30T18:40:38Z,158,X Steps Recorder,Perl,https://github.com/nonnymoose/xsr
818,p5-Teng,87,39,87,13,2011-01-06T10:33:16Z,2024-03-06T13:05:58Z,866,simple DBI wrapper/ORMapper,Perl,https://github.com/nekokak/p5-Teng
819,FEELnc,87,28,87,5,2015-01-30T14:23:01Z,2024-09-13T14:32:30Z,40485,FEELnc : FlExible Extraction of LncRNA,Perl,https://github.com/tderrien/FEELnc
820,opsboy,87,12,87,2,2012-03-27T10:28:57Z,2024-10-11T05:26:44Z,1657,A rule-based sysadmin tool that helps setting up complex environment for blank machines,Perl,https://github.com/openresty/opsboy
821,os-autoinst-distri-opensuse,86,284,86,168,2014-03-11T12:54:42Z,2025-03-28T15:04:25Z,402191,os-autoinst test cases for openSUSE,Perl,https://github.com/os-autoinst/os-autoinst-distri-opensuse
822,ViewBS,86,27,86,0,2016-07-07T04:11:21Z,2024-09-24T19:06:46Z,7925,ViewBS - a powerful toolkit for visualization of high-throughput bisulfite sequencing data,Perl,https://github.com/xie186/ViewBS
823,stf,86,8,86,5,2011-11-28T07:21:05Z,2014-10-21T14:34:57Z,2292,STF - Distributed Object Storage (Perl/MySQL/(Q4M|TheSchwartz|Resque|Redis)/Memcached),Perl,https://github.com/stf-storage/stf
824,riakfuse,86,4,86,0,2010-05-13T20:22:53Z,2010-06-16T06:36:17Z,144,Filesystem backed by riak,Perl,https://github.com/crucially/riakfuse
825,poe,86,26,86,5,2009-09-05T15:44:49Z,2022-10-13T03:48:45Z,10631,POE is a portable perl multitasking and networking framework for any event loop.,Perl,https://github.com/rcaputo/poe
826,api-sanity-checker,85,11,85,20,2012-10-02T08:06:56Z,2019-12-26T02:06:19Z,594,An automatic generator of basic unit tests for a C/C++ library,Perl,https://github.com/lvc/api-sanity-checker
827,netdisco-mibs,85,95,85,38,2017-01-04T16:02:07Z,2025-03-22T00:55:24Z,173886,,Perl,https://github.com/netdisco/netdisco-mibs
828,dbi,85,56,85,57,2013-04-04T22:41:31Z,2025-03-11T10:08:06Z,8375,DBI - The Perl 5 Database Interface,Perl,https://github.com/perl5-dbi/dbi
829,myawr,85,61,85,0,2013-05-22T08:27:30Z,2013-08-22T05:21:58Z,174,awr of MySQL,Perl,https://github.com/noodba/myawr
830,ilbot,85,25,85,14,2009-11-25T22:05:27Z,2018-06-04T19:23:16Z,932,IRC logging bot and web frontend,Perl,https://github.com/moritz/ilbot
831,font-charis,85,6,85,5,2014-10-08T08:57:47Z,2025-03-26T14:52:21Z,50186,Fonts for languages and writing systems that use the Latin and Cyrillic scripts,Perl,https://github.com/silnrsi/font-charis
832,Events-Ripper,84,9,84,0,2022-06-27T18:14:53Z,2025-02-09T12:24:55Z,2918,"Project based on RegRipper, to extract add'l value/pivot points from TLN events file",Perl,https://github.com/keydet89/Events-Ripper
833,Template-Mustache,84,21,84,1,2010-03-31T08:20:02Z,2024-01-31T19:42:53Z,355,"Drawing Mustaches on Perl, for fun and profit",Perl,https://github.com/yanick/Template-Mustache
834,india-religion-politics,84,29,84,0,2016-01-31T08:52:48Z,2022-10-20T06:57:08Z,1062610,Data on religion and politics in India,Perl,https://github.com/raphael-susewind/india-religion-politics
835,vcxproj2cmake,84,29,84,9,2011-05-16T18:07:06Z,2016-06-22T10:10:27Z,17,Convert Visual studio 2010 project(vcxproj) to CMakeFile.txt,Perl,https://github.com/ainvyu/vcxproj2cmake
836,aws-map,84,12,84,6,2017-10-09T23:09:53Z,2019-08-05T07:55:07Z,133,Make a network graph of an AWS region,Perl,https://github.com/pplu/aws-map
837,Statocles,84,33,84,117,2014-04-29T06:32:42Z,2023-08-19T18:21:47Z,4515,Static website CMS,Perl,https://github.com/preaction/Statocles
838,bootylicious,84,13,84,1,2009-07-29T20:17:48Z,2017-05-04T18:10:55Z,997,LIghtweight blog engine on Mojo steroids!,Perl,https://github.com/vti/bootylicious
839,goodreads-toolbox,84,7,84,16,2018-05-16T21:54:00Z,2023-01-29T18:22:54Z,2184,"9 tools for Goodreads.com, for finding people based on the books they’ve read, finding books popular among the people you follow, following new book reviews, etc",Perl,https://github.com/andre-st/goodreads-toolbox
840,docker-proxify,84,16,84,3,2014-05-24T15:02:33Z,2018-10-01T18:54:41Z,24,Allows building and running docker container images from behind a corporate proxy,Perl,https://github.com/wtsi-hgi/docker-proxify
841,sql-translator,83,91,83,67,2011-02-02T01:25:35Z,2025-03-23T21:15:46Z,7994,SQL::Translator (SQLFairy),Perl,https://github.com/dbsrgits/sql-translator
842,chip,83,7,83,0,2011-03-25T18:56:26Z,2014-10-29T13:10:05Z,399,"A log file multiplexer and monitor. Tail multiple remote or local log files, set actions, and more. A friend to every developer and system admin. Alpha.",Perl,https://github.com/katzgrau/chip
843,cinnamon,83,33,83,6,2012-02-22T03:56:51Z,2015-08-23T06:21:00Z,614,a simple deploy tool,Perl,https://github.com/kentaro/cinnamon
844,serf-hosts,83,9,83,0,2013-10-28T23:43:53Z,2014-08-14T09:47:27Z,296,,Perl,https://github.com/kentaro/serf-hosts
845,cal-open-library,83,52,83,3,2017-06-30T09:56:02Z,2020-01-20T12:04:56Z,489,C/AL Open Library is a repository for .NET Interop wrappers that will be included into Dynamics 365 for Financials and usable from Extensions V2,Perl,https://github.com/microsoft/cal-open-library
846,memcache-top,83,29,83,0,2012-11-28T21:40:07Z,2017-11-20T01:41:57Z,10,"""top"" for memcache - watch the traffic and other stats in real-time.  Yoikes. Forked from Nicholas Tang's Google Code project.",Perl,https://github.com/eculver/memcache-top
847,wengan,83,14,83,10,2019-03-04T10:09:30Z,2024-04-10T07:58:31Z,144,An accurate and ultra-fast hybrid genome assembler,Perl,https://github.com/adigenova/wengan
848,phyloFlash,83,27,83,46,2015-02-17T15:21:17Z,2023-10-27T14:44:39Z,18122,phyloFlash - A pipeline to rapidly reconstruct the SSU rRNAs and explore phylogenetic composition of an illumina (meta)genomic dataset.,Perl,https://github.com/HRGV/phyloFlash
849,oddmuse,82,13,82,5,2015-02-23T07:12:42Z,2024-08-12T08:10:08Z,9426,A simple wiki engine written in Perl. No database required.,Perl,https://github.com/kensanata/oddmuse
850,bluesniff,82,15,82,2,2015-08-01T12:18:39Z,2015-08-01T12:25:02Z,140,Bluesniff,Perl,https://github.com/0x646e78/bluesniff
851,unbrick_8960,82,58,82,0,2014-09-27T01:50:50Z,2017-12-17T06:58:59Z,27090,[DEPRECATED] A tool for unbricking MSM8960 devices in QDLOAD/SDBOOT mode,Perl,https://github.com/jareddantis/unbrick_8960
852,livejournal,82,24,82,0,2015-05-03T16:49:47Z,2022-04-14T11:43:17Z,133924,LiveJournal Server Source Code (stale history from before it went closed-source),Perl,https://github.com/apparentlymart/livejournal
853,NewsUP,82,12,82,2,2013-04-25T14:28:23Z,2020-08-20T19:47:20Z,238230,Fully feature high performance binary usenet uploader/poster,Perl,https://github.com/demanuel/NewsUP
854,PhyloSift,82,18,82,103,2010-10-29T21:30:25Z,2016-02-17T20:08:05Z,172439,Phylogenetic and taxonomic analysis for genomes and metagenomes,Perl,https://github.com/gjospin/PhyloSift
855,nginx-lua-stuff,82,14,82,1,2013-06-12T14:26:34Z,2014-05-05T22:18:46Z,8035,some libs for NginX-Lua integration,Perl,https://github.com/mindreframer/nginx-lua-stuff
856,Net-Twitter,82,37,82,5,2009-01-28T06:43:11Z,2023-07-30T06:03:11Z,1196,A Perl interface to the Twitter APIs,Perl,https://github.com/semifor/Net-Twitter
857,Learning-Perl-Sample-Files,82,25,82,0,2011-07-11T05:16:47Z,2022-02-19T19:34:13Z,3987,Extra files for use with Learning Perl,Perl,https://github.com/briandfoy/Learning-Perl-Sample-Files
858,iOSEmoji,82,15,82,0,2012-02-02T01:36:45Z,2014-06-25T08:55:05Z,18384,information about unicode6 emoji used in iOS5,Perl,https://github.com/punchdrunker/iOSEmoji
859,Act,82,61,82,47,2011-07-07T08:55:50Z,2020-12-29T11:04:30Z,2501,A Conference Toolkit (Git conversion of the Subversion repository),Perl,https://github.com/book/Act
860,project,81,35,81,17,2013-11-22T10:39:18Z,2022-02-22T10:21:52Z,905,Overall project configuration and documentation,Perl,https://github.com/Open-TEE/project
861,GUIDeFATE,81,6,81,5,2018-02-08T16:12:25Z,2022-06-22T20:06:06Z,50781,GUI Design From A Text Editor,Perl,https://github.com/saiftynet/GUIDeFATE
862,kodi-playercorefactory,81,69,81,0,2015-09-12T18:55:35Z,2019-07-18T06:56:34Z,1073,kodi playercorefactory.xml players to play and record videos and bash scripts,Perl,https://github.com/NapoleonWils0n/kodi-playercorefactory
863,Loxberry,81,27,81,96,2016-07-10T21:30:06Z,2025-01-13T06:38:44Z,15548,Current stable Branch is: *** Please see Releases *** Current developer Branch is: *** master ***,Perl,https://github.com/mschlenstedt/Loxberry
864,stats,81,10,81,1,2020-03-05T16:16:18Z,2025-02-24T07:08:54Z,1122,Scripts for generating project statistics and for plotting them as graphs.,Perl,https://github.com/curl/stats
865,ensembl,81,77,81,2,2013-12-17T15:11:49Z,2025-02-24T13:08:17Z,61604,The Ensembl Core Perl API and SQL schema,Perl,https://github.com/Ensembl/ensembl
866,LANraragi_Chinese,81,4,81,4,2023-07-02T06:40:05Z,2024-04-14T19:56:38Z,14473,全新稳定更新的LANraragi中文汉化翻译项目,Perl,https://github.com/WindyCloudCute/LANraragi_Chinese
867,UD_Russian-SynTagRus,81,8,81,16,2016-04-29T05:08:35Z,2024-11-12T11:17:19Z,687253,Russian data from the SynTagRus corpus.,Perl,https://github.com/UniversalDependencies/UD_Russian-SynTagRus
868,SDL,81,29,81,100,2009-08-01T18:32:18Z,2025-02-18T14:04:29Z,29874,Rehashing the old perl SDL binding on cpan.org,Perl,https://github.com/PerlGameDev/SDL
869,cpanfile,81,24,81,17,2011-11-12T09:59:48Z,2020-03-25T10:47:21Z,179,Yet another way to declare CPAN dependencies ,Perl,https://github.com/miyagawa/cpanfile
870,colorize,80,8,80,0,2010-01-04T09:58:50Z,2024-12-20T12:07:29Z,403,Log colorizer perl script,Perl,https://github.com/raszi/colorize
871,yaml-grammar,80,13,80,6,2019-12-29T04:23:17Z,2024-11-26T17:14:11Z,2341,,Perl,https://github.com/yaml/yaml-grammar
872,rdpieces,80,9,80,1,2020-05-16T18:35:35Z,2023-08-29T01:32:32Z,18327,The home of the BriMor Labs rdpieces Perl script that tries to rebuild parsed RDP Bitmap Cache images,Perl,https://github.com/brimorlabs/rdpieces
873,monospace-font-list,80,8,80,2,2019-03-01T17:39:48Z,2025-03-16T05:44:11Z,6626,"Work to build a list of monospace/typewriter/coding/fixed-width fonts, with completeness as the goal.",Perl,https://github.com/dse/monospace-font-list
874,multi-metagenome,80,44,80,17,2012-09-06T11:52:30Z,2016-06-14T10:54:47Z,80636,Scripts and tutorials on how to assemble individual microbial genomes from metagenomes,Perl,https://github.com/MadsAlbertsen/multi-metagenome
875,CAN-RE-Tool,80,9,80,0,2012-04-24T11:33:26Z,2021-03-30T06:24:25Z,1678,A reverse engineering tool for systems based on CAN bus communications,Perl,https://github.com/openvehicles/CAN-RE-Tool
876,orthomcl-pipeline,80,36,80,9,2014-04-01T19:55:24Z,2020-07-31T15:56:47Z,89,Automates running of OrthoMCL software from http://orthomcl.org/common/downloads/software/v2.0/,Perl,https://github.com/apetkau/orthomcl-pipeline
877,T450-Hackintosh,80,21,80,0,2015-10-03T08:31:10Z,2016-07-16T16:13:39Z,10364,T450-Hackintosh,Perl,https://github.com/shmilee/T450-Hackintosh
878,harmony,80,28,80,32,2017-12-02T16:40:50Z,2024-09-24T03:23:45Z,64581,next generation bugzilla,Perl,https://github.com/bugzilla/harmony
879,ni,80,8,80,6,2015-02-22T20:56:20Z,2025-03-12T19:33:31Z,19559,"Say ""ni"" to data of any size",Perl,https://github.com/spencertipping/ni
880,design-center,80,67,80,44,2011-12-22T16:53:54Z,2023-02-17T13:25:37Z,8411,CFEngine community-contributed content,Perl,https://github.com/cfengine/design-center
881,vast-tools,80,29,80,6,2014-06-18T16:00:25Z,2025-01-24T11:41:31Z,70927,A toolset for profiling alternative splicing events in RNA-Seq data.,Perl,https://github.com/vastgroup/vast-tools
882,ack-tutorial,80,7,80,1,2011-04-12T13:23:38Z,2011-06-12T23:32:16Z,108,,Perl,https://github.com/djanowski/ack-tutorial
883,FazScan,80,32,80,4,2019-03-23T17:27:17Z,2019-06-16T01:57:17Z,2044,| FazScan is a Perl program to do some vulnerability scanning and pentesting |,Perl,https://github.com/mfazrinizar/FazScan
884,Parsing-RepeatMasker-Outputs,79,32,79,0,2014-04-28T22:01:14Z,2021-05-25T08:01:34Z,154,Few scripts facilitating the extraction of info from Repeat Masker .out files ,Perl,https://github.com/4ureliek/Parsing-RepeatMasker-Outputs
885,perlsecret,79,22,79,6,2012-03-14T23:54:14Z,2022-06-29T11:22:10Z,149,The perl secret operators,Perl,https://github.com/book/perlsecret
886,snmp,79,35,79,1,2015-06-01T14:04:45Z,2024-02-12T21:43:13Z,9,SNMP data gather scripts,Perl,https://github.com/dheiland-r7/snmp
