Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size (KB),Description,Language,Repo URL
757,laravel-fractal,1898,190,1898,0,2015-10-06T10:08:35Z,2025-02-14T10:47:56Z,343,An easy to use Fractal wrapper built for Laravel and Lumen applications,PHP,https://github.com/spatie/laravel-fractal
758,google2fa,1893,199,1893,1,2014-09-21T16:24:13Z,2024-10-20T12:45:05Z,590,"A One Time Password Authentication package, compatible with Google Authenticator.",PHP,https://github.com/antonioribeiro/google2fa
759,phpspec,1886,280,1886,138,2011-04-07T12:48:08Z,2025-03-18T11:13:01Z,5105,SpecBDD Framework for PHP,PHP,https://github.com/phpspec/phpspec
760,framework,1884,88,1884,43,2012-02-13T11:44:35Z,2025-03-25T22:16:14Z,14393,High-Performance PHP Framework,PHP,https://github.com/spiral/framework
761,Tieba-Cloud-Sign,1879,420,1879,75,2014-04-13T02:48:15Z,2025-03-10T23:53:56Z,5185,百度贴吧云签到，在服务器上配置好就无需进行任何操作便可以实现贴吧的全自动签到。配合插件使用还可实现云灌水、点赞、封禁、删帖、审查等功能。注意：Gitee (原Git@osc) 仓库将不再维护，目前唯一指定的仓库为 Github。本项目没有官方交流群，如需交流可以直接使用Github的Discussions。没有商业版本，目前贴吧云签到由社区共同维护，不会停止更新（PR 通常在一天内处理）。,PHP,https://github.com/MoeNetwork/Tieba-Cloud-Sign
762,VichUploaderBundle,1879,519,1879,62,2011-12-01T22:18:22Z,2025-03-27T07:38:13Z,1960,A simple Symfony bundle to ease file uploads with ORM entities and ODM documents.,PHP,https://github.com/dustin10/VichUploaderBundle
763,WebShell,1875,1036,1875,8,2015-10-16T20:56:15Z,2020-04-06T15:58:22Z,24551,Webshell && Backdoor Collection,PHP,https://github.com/xl7dev/WebShell
764,Payum,1874,341,1874,96,2012-11-23T10:06:16Z,2025-03-03T15:41:35Z,12519,"PHP Payment processing library. It offers everything you need to work with payments: Credit card & offsite purchasing, subscriptions, payouts etc.",PHP,https://github.com/Payum/Payum
765,book,1874,752,1874,5,2018-02-05T02:04:04Z,2021-09-22T12:33:38Z,1238870,Book PDF,PHP,https://github.com/3masterplus/book
766,climate,1872,124,1872,14,2014-08-17T22:56:48Z,2024-11-24T11:48:01Z,1472,PHP's best friend for the terminal.,PHP,https://github.com/thephpleague/climate
767,vmqphp,1870,710,1870,48,2019-04-18T07:15:07Z,2024-07-14T12:20:51Z,24330,V免签PHP版 完全开源免费的个人免签约解决方案,PHP,https://github.com/szvone/vmqphp
768,laminas-code,1871,83,1871,26,2019-12-31T21:14:11Z,2025-02-08T11:21:58Z,4844,"Extensions to the PHP Reflection API, static code scanning, and code generation",PHP,https://github.com/laminas/laminas-code
769,laravel-livewire-tables,1864,349,1864,17,2020-03-26T12:02:34Z,2025-02-28T23:31:26Z,3430,A dynamic table component for Laravel Livewire,PHP,https://github.com/rappasoft/laravel-livewire-tables
770,google-translate-php,1862,387,1862,5,2013-07-18T23:38:29Z,2024-08-05T19:44:16Z,328,🔤 Free Google Translate API PHP Package. Translates totally free of charge.,PHP,https://github.com/Stichoza/google-translate-php
771,Gazelle,1861,360,1861,47,2013-06-30T21:19:23Z,2016-11-08T08:00:30Z,29575,,PHP,https://github.com/WhatCD/Gazelle
772,Torch,1861,215,1861,14,2014-08-21T21:10:43Z,2024-01-27T18:07:28Z,721,Examples of using each Illuminate component in non-Laravel applications,PHP,https://github.com/mattstauffer/Torch
773,sentry-php,1859,453,1859,12,2012-01-23T07:34:48Z,2025-03-25T00:07:04Z,4016,The official PHP SDK for Sentry (sentry.io),PHP,https://github.com/getsentry/sentry-php
774,countries,1859,287,1859,73,2017-02-05T15:24:37Z,2024-10-28T13:16:19Z,79867,Laravel countries and currencies,PHP,https://github.com/antonioribeiro/countries
775,PHP_XLSXWriter,1855,666,1855,47,2013-09-11T22:56:46Z,2023-09-25T20:18:25Z,295,Lightweight XLSX Excel Spreadsheet Writer in PHP,PHP,https://github.com/mk-j/PHP_XLSXWriter
776,WordPress-Skeleton,1854,600,1854,30,2012-05-26T04:59:31Z,2025-02-13T23:00:07Z,30,Basic layout of a WordPress Git repository. I use this as a base when creating a new repo.,PHP,https://github.com/markjaquith/WordPress-Skeleton
777,security-core,1855,32,1855,0,2013-09-18T13:51:01Z,2025-03-20T16:32:05Z,2916,Symfony Security Component - Core Library,PHP,https://github.com/symfony/security-core
778,Carbon-Forum,1849,432,1849,89,2014-11-04T08:15:54Z,2020-01-05T17:35:26Z,14463,A high performance open-source forum software written in PHP. Discussions Tags based with Quora/StackOverflow style.,PHP,https://github.com/lincanbin/Carbon-Forum
779,workerman-todpole,1845,675,1845,14,2014-04-30T14:27:50Z,2022-08-24T09:16:31Z,994,"HTML5+WebSocket+PHP(Workerman) , rumpetroll server writen using php",PHP,https://github.com/walkor/workerman-todpole
780,PHP-Audit-Labs,1840,338,1840,10,2018-07-12T15:07:45Z,2019-09-17T08:24:27Z,171240,一个关于PHP的代码审计项目,PHP,https://github.com/hongriSec/PHP-Audit-Labs
781,http-factory,1839,25,1839,0,2018-07-30T07:08:15Z,2024-05-10T07:32:17Z,25,Implementation of PSR-17 (HTTP Message Factories),PHP,https://github.com/php-fig/http-factory
782,94list,1835,330,1835,16,2023-08-20T09:34:37Z,2024-08-02T14:06:30Z,341,百度网盘分享链接分析渲染列表辅助下载开源程序,PHP,https://github.com/codehub666/94list
783,link-util,1835,10,1835,1,2016-08-04T15:45:35Z,2021-03-11T23:09:38Z,69,,PHP,https://github.com/php-fig/link-util
784,speedtest-x,1823,417,1823,9,2020-11-13T14:24:15Z,2025-03-23T04:25:22Z,160,A self-hosted speedtest appilication with an awesome test result datasheet.,PHP,https://github.com/MortyFx/speedtest-x
785,Parser-PHP,1823,241,1823,28,2013-06-28T18:45:49Z,2024-05-19T10:06:29Z,11247,Browser sniffing gone too far — A useragent parser library for PHP,PHP,https://github.com/WhichBrowser/Parser-PHP
786,msphpsql,1823,374,1823,36,2014-04-22T19:54:12Z,2024-09-20T20:45:49Z,89955,Microsoft Drivers for PHP for SQL Server,PHP,https://github.com/microsoft/msphpsql
787,twitter-api-php,1815,800,1815,0,2013-03-08T15:23:25Z,2020-04-14T17:33:08Z,89,The simplest PHP Wrapper for Twitter API v1.1 calls,PHP,https://github.com/J7mbo/twitter-api-php
788,actionview,1815,370,1815,32,2016-08-01T02:35:42Z,2023-09-03T10:21:12Z,68134,"An issue tracking tool based on laravel+reactjs for small and medium-sized enterprises, open-source and free, similar to Jira.",PHP,https://github.com/lxerxa/actionview
789,AWSGoat,1814,1242,1814,5,2022-07-13T09:59:20Z,2025-02-04T12:28:39Z,34239,AWSGoat : A Damn Vulnerable AWS Infrastructure,PHP,https://github.com/ine-labs/AWSGoat
790,ZipStream-PHP,1815,108,1815,3,2013-11-13T13:16:48Z,2025-03-24T04:58:46Z,513,:floppy_disk: PHP ZIP Streaming Library,PHP,https://github.com/maennchen/ZipStream-PHP
791,date,1814,251,1814,8,2013-04-28T23:48:46Z,2023-12-04T07:46:11Z,530,"🗓 A library to help you work with dates in multiple languages, based on Carbon.",PHP,https://github.com/jenssegers/date
792,phphub,1813,510,1813,21,2014-08-13T06:39:37Z,2023-01-25T14:24:18Z,5567,"(Deprecated See - https://github.com/summerblue/phphub5 ) PHPHub is a Forum project written in Laravel 4.2, and it is also the project build up PHP & Laravel China community - http://phphub.org.",PHP,https://github.com/summerblue/phphub
793,adminlte-laravel,1812,510,1812,43,2015-05-14T18:24:16Z,2023-03-01T18:03:13Z,21848,A Laravel 5 package that switchs default Laravel scaffolding/boilerplate to AdminLTE template and Pratt Landing Page with Bootstrap 3.0,PHP,https://github.com/mdbootstrap/adminlte-laravel
794,metadata,1811,71,1811,7,2011-05-06T18:00:57Z,2023-08-04T08:12:29Z,239,Metadata is a library for metadata management in PHP,PHP,https://github.com/schmittjoh/metadata
795,no-captcha,1810,236,1810,52,2014-12-03T23:26:56Z,2025-02-25T18:54:32Z,78,No CAPTCHA reCAPTCHA For Laravel.,PHP,https://github.com/anhskohbo/no-captcha
796,laravel-totem,1809,226,1809,17,2017-08-01T23:15:40Z,2024-03-27T16:07:51Z,12406,Manage Your Laravel Schedule From A Web Dashboard,PHP,https://github.com/codestudiohq/laravel-totem
797,laravel-collection-macros,1807,144,1807,0,2016-07-26T13:10:12Z,2025-02-17T09:55:23Z,381,A set of useful Laravel collection macros,PHP,https://github.com/spatie/laravel-collection-macros
798,JMSSerializerBundle,1806,312,1806,94,2011-04-28T07:04:14Z,2024-11-06T12:45:55Z,1626,"Easily serialize, and deserialize data of any complexity (supports XML, JSON, YAML)",PHP,https://github.com/schmittjoh/JMSSerializerBundle
799,laravel-uuid,1804,152,1804,10,2013-09-14T08:35:28Z,2023-12-12T12:48:38Z,94,"Laravel package to generate and to validate a UUID according to the RFC 4122 standard. Only support for version 1, 3, 4 and 5 UUID are built-in.",PHP,https://github.com/webpatser/laravel-uuid
800,plugins,1803,597,1803,31,2013-11-04T05:53:55Z,2025-01-13T12:05:21Z,202489,Typecho Fans插件作品目录,PHP,https://github.com/typecho-fans/plugins
801,jose,1802,133,1802,13,2013-06-03T14:21:08Z,2021-06-18T12:34:30Z,214,JSON Object Signing and Encryption library for PHP.,PHP,https://github.com/namshi/jose
802,amp-wp,1799,384,1799,59,2015-09-22T04:52:15Z,2025-03-24T20:55:37Z,184779,"Enable AMP on your WordPress site, the WordPress way.",PHP,https://github.com/ampproject/amp-wp
803,html-to-markdown,1799,208,1799,17,2011-10-21T13:38:37Z,2025-02-07T05:56:53Z,432,Convert HTML to Markdown with PHP,PHP,https://github.com/thephpleague/html-to-markdown
804,promise,1800,9,1800,2,2015-11-27T15:18:06Z,2024-10-02T11:48:29Z,52,Promise used for asynchronous HTTP requests,PHP,https://github.com/php-http/promise
805,SRL-PHP,1797,112,1797,13,2016-08-16T08:56:01Z,2022-09-02T10:26:59Z,106,Simple Regex Language,PHP,https://github.com/SimpleRegex/SRL-PHP
806,plugin-php,1789,132,1789,112,2017-12-24T02:56:22Z,2025-01-20T22:45:28Z,6788,Prettier PHP Plugin,PHP,https://github.com/prettier/plugin-php
807,KnpPaginatorBundle,1787,344,1787,14,2010-08-24T13:51:40Z,2025-03-15T19:46:29Z,758,SEO friendly Symfony paginator to sort and paginate,PHP,https://github.com/KnpLabs/KnpPaginatorBundle
808,laravel-blog,1785,594,1785,6,2017-02-08T18:34:24Z,2024-10-20T10:51:08Z,3686,"Laravel 11.0 blog application with Hotwire, Horizon, Telescope, Sanctum, Breeze and Pusher",PHP,https://github.com/guillaumebriday/laravel-blog
809,PHP-CSS-Parser,1784,144,1784,151,2010-08-24T09:39:55Z,2025-03-28T02:25:25Z,2849,"A Parser for CSS Files written in PHP. Allows extraction of CSS files into a data structure, manipulation of said structure and output as (optimized) CSS",PHP,https://github.com/MyIntervals/PHP-CSS-Parser
810,SMProxy,1778,260,1778,16,2018-11-03T11:54:07Z,2022-11-13T10:59:56Z,504,Swoole MySQL Proxy 一个基于 MySQL 协议，Swoole 开发的MySQL数据库连接池。 A MySQL database connection pool based on MySQL protocol and Swoole.,PHP,https://github.com/louislivi/SMProxy
811,QingScan,1778,290,1778,21,2021-12-06T02:49:49Z,2024-06-22T19:42:21Z,26116,"一个漏洞扫描器粘合剂,添加目标后30款工具自动调用；支持 web扫描、系统扫描、子域名收集、目录扫描、主机扫描、主机发现、组件识别、URL爬虫、XRAY扫描、AWVS自动扫描、POC批量验证，SSH批量测试、vulmap。",PHP,https://github.com/78778443/QingScan
812,packagist,1774,476,1774,73,2011-06-09T20:50:15Z,2025-03-27T16:52:11Z,11695,Package Repository Website - try https://packagist.com if you need your own -,PHP,https://github.com/composer/packagist
813,webim,1773,650,1773,40,2014-04-23T14:07:59Z,2020-07-23T10:01:15Z,518,使用PHP+Swoole实现的网页即时聊天工具,PHP,https://github.com/matyhtf/webim
814,tracy,1773,218,1773,34,2012-11-16T11:51:28Z,2025-02-18T20:42:17Z,4836,"😎 Tracy: the addictive tool to ease debugging PHP code for cool developers. Friendly design, logging, profiler, advanced features like debugging AJAX calls or CLI support. You will love it.",PHP,https://github.com/nette/tracy
815,polyfill-iconv,1770,11,1770,0,2015-10-22T12:57:13Z,2024-09-18T09:52:17Z,898,Symfony polyfill for the Iconv extension,PHP,https://github.com/symfony/polyfill-iconv
816,php-font-lib,1769,255,1769,19,2012-04-09T08:46:55Z,2024-12-21T17:28:55Z,9664,"A library to read, parse, export and make subsets of different types of font files.",PHP,https://github.com/dompdf/php-font-lib
817,simplexlsx,1768,494,1768,7,2016-05-25T07:42:04Z,2024-12-21T13:33:11Z,257,Parse and retrieve data from Excel XLSx files,PHP,https://github.com/shuchkin/simplexlsx
818,TGM-Plugin-Activation,1767,427,1767,136,2011-09-29T13:51:03Z,2024-01-31T09:48:06Z,30764,"TGM Plugin Activation is a PHP library that allows you to easily require or recommend plugins for your WordPress themes (and plugins). It allows your users to install, update and even automatically activate plugins in singular or bulk fashion using native WordPress classes, functions and interfaces. You can reference bundled plugins, plugins from the WordPress Plugin Repository or even plugins hosted elsewhere on the internet.",PHP,https://github.com/TGMPA/TGM-Plugin-Activation
819,exploits,1767,391,1767,7,2019-09-28T12:49:47Z,2022-05-31T12:56:31Z,20,Pwn stuff.,PHP,https://github.com/mm0r1/exploits
820,web-push-php,1767,305,1767,22,2015-11-27T21:22:07Z,2025-02-04T23:15:44Z,371,Web Push library for PHP,PHP,https://github.com/web-push-libs/web-push-php
821,imgurl,1761,397,1761,28,2017-12-22T02:04:58Z,2022-02-18T02:43:47Z,6080,ImgURL是一个简单、纯粹的图床程序，让个人图床多一个选择。,PHP,https://github.com/helloxz/imgurl
822,YetiForceCRM,1761,749,1761,83,2014-12-15T22:55:47Z,2024-09-13T11:43:27Z,419522,Our team created for you one of the most innovative CRM systems that supports mainly business processes and allows for customization according to your needs. Be ahead of your competition and implement YetiForce!,PHP,https://github.com/YetiForceCompany/YetiForceCRM
823,thinkphp-bjyadmin,1760,735,1760,3,2016-04-20T15:14:24Z,2019-10-10T12:31:47Z,37351,ThinkPHP 整合 Auth 权限管理、支付宝、微信支付、阿里 OSS、友盟推送、融云即时通讯、云通讯短信、Email、Excel、PDF 等等，基于 ThinkPHP 扩展了大量的功能，而不改动 ThinkPHP 核心，非常方便的升级、移植和使用。,PHP,https://github.com/baijunyao/thinkphp-bjyadmin
824,phpunit-vw,1756,39,1756,12,2015-09-28T17:14:48Z,2018-01-31T13:19:16Z,26,VW PHPUnit extension makes your failing test cases succeed under CI tools scrutiny,PHP,https://github.com/hugues-m/phpunit-vw
825,laravel-graphql,1756,232,1756,123,2015-08-13T15:02:04Z,2019-02-10T07:09:32Z,539,"Facebook GraphQL for Laravel 5. It supports Relay, eloquent models, validation and GraphiQL.",PHP,https://github.com/folkloreinc/laravel-graphql
826,security-csrf,1754,9,1754,0,2013-11-14T12:04:41Z,2025-01-29T07:43:01Z,415,Symfony Security Component - CSRF Library,PHP,https://github.com/symfony/security-csrf
827,EloquentFilter,1751,125,1751,0,2016-03-04T20:27:24Z,2025-02-25T21:45:37Z,371,An Eloquent Way To Filter Laravel Models And Their Relationships,PHP,https://github.com/Tucker-Eric/EloquentFilter
828,Meting,1751,483,1751,4,2017-01-05T12:02:16Z,2023-10-08T08:48:09Z,158,":cake: Wow, such a powerful music API framework",PHP,https://github.com/metowolf/Meting
829,Custom-Metaboxes-and-Fields-for-WordPress,1750,419,1750,217,2011-02-21T20:58:50Z,2018-12-17T13:56:19Z,976,Lets you easily create metaboxes with custom fields that will blow your mind.   ,PHP,https://github.com/WebDevStudios/Custom-Metaboxes-and-Fields-for-WordPress
830,Captcha,1750,294,1750,53,2012-12-27T12:01:19Z,2024-05-14T15:58:26Z,658,PHP Captcha library,PHP,https://github.com/Gregwar/Captcha
831,redux-framework,1750,587,1750,3,2013-09-04T00:20:06Z,2025-03-26T18:21:23Z,54152,"Redux is a simple, truly extensible options framework for WordPress themes and plugins!",PHP,https://github.com/reduxframework/redux-framework
832,string,1751,21,1751,0,2019-10-05T11:42:45Z,2025-03-17T19:45:34Z,518,"Provides an object-oriented API to strings and deals with bytes, UTF-8 code points and grapheme clusters in a unified way",PHP,https://github.com/symfony/string
833,Kunena-Forum,1745,808,1745,215,2011-06-30T00:37:49Z,2025-03-27T21:46:05Z,181417,Kunena Forum - Forum / Bulletin Board / Discussions component for Joomla - This is the 6.x/5.x main development branch. Please do not open issues regarding earlier versions of Kunena,PHP,https://github.com/Kunena/Kunena-Forum
834,php-msf,1742,317,1742,17,2017-09-01T09:43:05Z,2019-01-23T05:26:38Z,3450,PHP微服务框架即Micro Service Framework For PHP,PHP,https://github.com/pinguo/php-msf
835,CMS-Hunter,1741,521,1741,1,2017-06-12T14:01:12Z,2018-12-20T06:44:47Z,9513,CMS漏洞测试用例集合,PHP,https://github.com/SecWiki/CMS-Hunter
836,laravel-stats,1740,86,1740,0,2017-09-21T19:32:19Z,2025-02-24T20:18:28Z,1820,📈 Get insights about your Laravel or Lumen Project,PHP,https://github.com/stefanzweifel/laravel-stats
837,httpful,1739,299,1739,88,2012-01-04T04:31:56Z,2024-05-01T12:30:43Z,512,"A Chainable, REST Friendly, PHP HTTP Client.  A sane alternative to cURL.",PHP,https://github.com/nategood/httpful
838,PentesterSpecialDict,1736,320,1736,0,2020-08-11T12:43:41Z,2025-03-11T05:43:08Z,58457,构建优化高效的渗透 fuzz 字典合集,PHP,https://github.com/evilc0deooo/PentesterSpecialDict
839,polyfill-php80,1735,26,1735,0,2020-01-28T09:29:03Z,2025-02-20T12:06:40Z,33,Symfony polyfill backporting some PHP 8.0+ features to lower PHP versions,PHP,https://github.com/symfony/polyfill-php80
840,money,1732,101,1732,15,2015-05-31T15:01:17Z,2025-03-19T20:46:46Z,521,A money and currency library for PHP,PHP,https://github.com/brick/money
841,cachetool,1732,157,1732,16,2014-09-22T17:09:20Z,2025-02-17T10:16:33Z,14161,CLI App and library to manage apc & opcache.,PHP,https://github.com/gordalina/cachetool
842,mailchecker,1731,269,1731,7,2013-03-04T15:00:30Z,2025-03-24T11:08:51Z,11589,:mailbox: Cross-language temporary (disposable/throwaway) email detection library. Covers 55 734+ fake email providers.,PHP,https://github.com/FGRibreau/mailchecker
843,deprecations,1728,18,1728,6,2020-07-10T20:26:32Z,2025-03-10T12:53:38Z,157,Thin library around different deprecation strategies,PHP,https://github.com/doctrine/deprecations
844,xvwa,1720,346,1720,5,2015-10-18T08:34:45Z,2020-09-12T17:26:24Z,2235,XVWA is a badly coded web application written in PHP/MySQL that helps security enthusiasts to learn application security.  ,PHP,https://github.com/s4n7h0/xvwa
845,super_closure,1718,92,1718,1,2010-01-20T21:15:07Z,2023-07-21T07:03:17Z,259,Serialize closures. Not maintained. Consider using opis/closure.,PHP,https://github.com/jeremeamia/super_closure
846,php-barcode-generator,1718,406,1718,7,2015-08-13T07:59:14Z,2024-10-26T09:04:14Z,282,"Barcode generator in PHP that is easy to use, non-bloated and framework independent.",PHP,https://github.com/picqer/php-barcode-generator
847,html2pdf,1717,752,1717,232,2015-01-19T11:41:39Z,2025-02-27T12:01:30Z,32187,OFFICIAL PROJECT | HTML to PDF converter written in PHP,PHP,https://github.com/spipu/html2pdf
848,RxPHP,1715,140,1715,14,2016-01-23T20:44:18Z,2024-09-23T19:18:48Z,1016,Reactive extensions for PHP,PHP,https://github.com/ReactiveX/RxPHP
849,TeamPass,1712,555,1712,747,2011-12-29T18:55:38Z,2025-03-21T18:57:00Z,161278,Collaborative Passwords Manager,PHP,https://github.com/nilsteampassnet/TeamPass
850,laravel-ffmpeg,1708,198,1708,101,2016-07-29T12:39:24Z,2025-02-16T22:06:52Z,10563,This package provides an integration with FFmpeg for Laravel. Laravel's Filesystem handles the storage of the files.,PHP,https://github.com/protonemedia/laravel-ffmpeg
851,laravel-form-builder,1708,298,1708,115,2014-10-15T22:10:20Z,2025-01-24T02:23:28Z,1344,Laravel Form builder for version 5+!,PHP,https://github.com/kristijanhusak/laravel-form-builder
852,cacti,1705,412,1705,159,2015-01-19T05:36:15Z,2025-03-25T15:21:29Z,276801,Cacti ™,PHP,https://github.com/Cacti/cacti
853,polyfill-intl-grapheme,1704,4,1704,0,2015-10-22T12:57:25Z,2024-09-09T12:24:32Z,67,Symfony polyfill for intl's grapheme_* functions,PHP,https://github.com/symfony/polyfill-intl-grapheme
854,rageframe2,1700,587,1700,10,2018-08-28T08:14:18Z,2023-08-02T03:24:20Z,40278,一个基于 Yii2 高级框架的快速开发应用引擎,PHP,https://github.com/jianyan74/rageframe2
855,wireui,1697,181,1697,86,2020-09-15T02:14:24Z,2025-03-23T22:00:58Z,10539,TallStack UI components,PHP,https://github.com/wireui/wireui
856,php_bugs,1695,367,1695,12,2017-09-07T12:55:00Z,2022-08-29T12:22:01Z,295,PHP代码审计分段讲解,PHP,https://github.com/bowu678/php_bugs
857,security-http,1695,20,1695,0,2013-09-18T14:06:45Z,2025-03-28T13:37:20Z,3363,Symfony Security Component - HTTP Integration,PHP,https://github.com/symfony/security-http
858,stream-filter,1694,19,1694,2,2015-10-17T17:03:11Z,2024-10-07T20:24:34Z,94,A simple and modern approach to stream filtering in PHP,PHP,https://github.com/clue/stream-filter
859,http-client,1693,17,1693,0,2017-10-19T23:31:59Z,2023-09-23T14:18:08Z,24,,PHP,https://github.com/php-fig/http-client
860,tc-lib-pdf,1693,226,1693,10,2016-06-10T17:23:19Z,2025-02-07T10:45:48Z,462,TCPDF - PHP PDF Library - https://tcpdf.org,PHP,https://github.com/tecnickcom/tc-lib-pdf
861,countries,1692,215,1692,18,2016-08-18T23:21:22Z,2024-07-31T03:08:18Z,7225,"Rinvex Country is a simple and lightweight package for retrieving country details with flexibility. A whole bunch of data including name, demonym, capital, iso codes, dialling codes, geo data, currencies, flags, emoji, and other attributes for all 250 countries worldwide at your fingertips.",PHP,https://github.com/rinvex/countries
862,aws-sdk-php-laravel,1688,249,1688,5,2013-02-13T22:22:27Z,2025-03-10T20:47:33Z,147,A Laravel 6+ service provider for the AWS SDK for PHP,PHP,https://github.com/aws/aws-sdk-php-laravel
863,mantisbt,1687,729,1687,79,2010-06-29T21:42:07Z,2025-03-28T01:11:25Z,86135,Mantis Bug Tracker (MantisBT),PHP,https://github.com/mantisbt/mantisbt
864,Biny,1684,258,1684,35,2017-09-27T07:53:13Z,2023-01-29T07:36:58Z,680,"Biny is a tiny, high-performance PHP framework for web applications",PHP,https://github.com/Tencent/Biny
865,laravel-deployer,1682,169,1682,0,2018-03-09T15:28:10Z,2023-02-26T08:28:26Z,2058,🚀 Zero-downtime deployment out-of-the-box,PHP,https://github.com/lorisleiva/laravel-deployer
866,php-imap,1680,460,1680,77,2012-12-06T03:16:38Z,2024-04-25T07:07:43Z,1207,"Manage mailboxes, filter/get/delete emails in PHP (supports IMAP/POP3/NNTP)",PHP,https://github.com/barbushin/php-imap
867,backup-manager,1680,220,1680,15,2014-04-02T15:04:42Z,2024-09-08T11:36:28Z,615,"Database backup manager for dumping to and restoring databases from S3, Dropbox, FTP, SFTP, and Rackspace Cloud",PHP,https://github.com/backup-manager/backup-manager
868,zttp,1675,122,1675,16,2017-05-25T19:53:39Z,2021-08-12T14:53:40Z,71,"A developer-experience focused HTTP client, optimized for most common use cases.",PHP,https://github.com/kitetail/zttp
869,laravel-tags,1673,290,1673,0,2016-10-19T08:28:05Z,2025-03-08T07:53:45Z,1412,Add tags and taggable behaviour to your Laravel app,PHP,https://github.com/spatie/laravel-tags
870,asimov,1673,95,1673,41,2017-10-18T02:55:17Z,2024-05-31T23:48:42Z,114,Automatically exclude development dependencies from Apple Time Machine backups,PHP,https://github.com/stevegrunwell/asimov
871,LiipImagineBundle,1670,379,1670,77,2011-10-04T22:41:15Z,2024-12-12T09:38:48Z,9002,Symfony Bundle to assist in image manipulation using the imagine library,PHP,https://github.com/liip/LiipImagineBundle
872,zend-code,1668,79,1668,31,2015-05-14T14:52:42Z,2020-01-29T14:45:04Z,5698,,PHP,https://github.com/zendframework/zend-code
873,opening-hours,1668,117,1668,0,2016-09-27T14:57:04Z,2025-02-17T09:16:55Z,470,Query and format a set of opening hours,PHP,https://github.com/spatie/opening-hours
874,xunsearch,1668,393,1668,71,2011-09-14T03:06:31Z,2025-03-20T07:46:32Z,6013,免费开源的中文搜索引擎，采用 C/C++ 编写 (基于 xapian 和 scws)，提供 PHP 的开发接口和丰富文档,PHP,https://github.com/hightman/xunsearch
875,yii2-app-advanced,1666,1278,1666,5,2013-10-02T03:18:28Z,2025-02-13T20:32:37Z,1639,Yii 2.0 Advanced Application Template,PHP,https://github.com/yiisoft/yii2-app-advanced
876,laravel-translation-manager,1665,418,1665,78,2014-04-02T20:55:59Z,2025-02-25T10:49:15Z,274,Manage Laravel translation files,PHP,https://github.com/barryvdh/laravel-translation-manager
877,scws,1665,347,1665,21,2011-05-26T15:52:36Z,2025-03-19T16:00:21Z,7248,开源免费的简易中文分词系统，PHP分词的上乘之选！,PHP,https://github.com/hightman/scws
878,period,1664,74,1664,0,2018-11-26T11:04:38Z,2025-01-27T16:50:02Z,666,Complex period comparisons,PHP,https://github.com/spatie/period
879,framework,1664,163,1664,12,2011-02-26T22:15:12Z,2024-05-19T14:59:31Z,2596,:gem: Go! AOP PHP - modern aspect-oriented framework for the new level of software development,PHP,https://github.com/goaop/framework
880,Froxlor,1664,459,1664,39,2012-03-06T15:14:46Z,2025-03-25T14:01:12Z,28768,The server administration software for your needs - The official Froxlor development Git repository,PHP,https://github.com/froxlor/Froxlor
881,Upload,1663,315,1663,39,2012-09-10T12:34:41Z,2023-11-12T03:17:29Z,89,File uploads with validation and storage strategies,PHP,https://github.com/brandonsavage/Upload
882,laravel5-angular-material-starter,1660,397,1660,3,2015-05-02T11:08:20Z,2021-11-01T16:11:09Z,5377,Get started with Laravel 5.3 and AngularJS (material),PHP,https://github.com/jadjoubran/laravel5-angular-material-starter
883,AI-Chip,1657,275,1657,24,2017-08-09T04:10:54Z,2024-06-05T21:41:23Z,116296,"A list of ICs and IPs for AI, Machine Learning and Deep Learning.",PHP,https://github.com/basicmi/AI-Chip
884,fortify,1656,308,1656,1,2020-08-31T19:23:52Z,2025-02-12T01:29:57Z,500,Backend controllers and scaffolding for Laravel authentication.,PHP,https://github.com/laravel/fortify
885,Elgg,1651,664,1651,66,2009-09-06T17:10:11Z,2025-03-26T14:14:31Z,113679,A social networking engine in PHP/MySQL,PHP,https://github.com/Elgg/Elgg
886,jetpack,1650,815,1650,2787,2013-12-16T16:43:01Z,2025-03-28T14:59:06Z,611911,"Security, performance, marketing, and design tools — Jetpack is made by WordPress experts to make WP sites safer and faster, and help you grow your traffic.",PHP,https://github.com/Automattic/jetpack
887,Rafel-Rat,1649,478,1649,1,2021-03-07T10:21:43Z,2024-04-06T07:17:16Z,139673,-------> RAFEL<------  Android Rat  Written in Java With WebPanel For Controlling Victims...Hack Android Devices,PHP,https://github.com/swagkarna/Rafel-Rat
888,pickle,1649,88,1649,40,2014-06-11T09:04:51Z,2023-09-29T20:54:12Z,5473,PHP Extension installer,PHP,https://github.com/FriendsOfPHP/pickle
889,question2answer,1648,627,1648,85,2011-12-05T13:18:58Z,2024-08-20T01:45:18Z,10075,"Question2Answer is a free and open source platform for Q&A sites, running on PHP/MySQL.",PHP,https://github.com/q2a/question2answer
890,query-monitor,1648,218,1648,124,2012-03-30T17:54:40Z,2025-03-27T17:28:31Z,13050,The developer tools panel for WordPress,PHP,https://github.com/johnbillion/query-monitor
891,opauth,1645,239,1645,34,2012-03-07T15:03:11Z,2020-05-15T17:34:12Z,547,Multi-provider authentication framework for PHP,PHP,https://github.com/opauth/opauth
