Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size (KB),Description,Language,Repo URL
769,nano-id,191,9,191,1,2018-06-26T17:20:50Z,2024-01-26T13:42:59Z,68,A unique string ID generator for Clojure and ClojureScript (・_・)ノ,Clojure,https://github.com/zelark/nano-id
770,prototyping-with-clojure,190,17,190,1,2019-07-08T11:42:30Z,2020-09-26T11:54:37Z,540,A series of tutorials on creating a full-stack app with Clojure and Clojurescript,Clojure,https://github.com/aliaksandr-s/prototyping-with-clojure
771,tesserae,190,10,190,3,2023-03-31T20:03:05Z,2024-08-26T14:55:59Z,514,A Clojure spreadsheet and more!,Clojure,https://github.com/lumberdev/tesserae
772,scriptjure,190,15,190,2,2009-10-07T19:54:49Z,2022-07-20T09:11:05Z,170,a Clojure library for generating javascript,Clojure,https://github.com/arohner/scriptjure
773,panthera,189,15,189,3,2019-06-19T21:42:59Z,2020-05-03T14:17:04Z,424,Data-frames & arrays on Clojure,Clojure,https://github.com/alanmarazzi/panthera
774,speculative,189,16,189,6,2018-10-20T09:25:28Z,2019-04-07T06:25:13Z,1295,Unofficial community-driven specs for clojure.core,Clojure,https://github.com/borkdude/speculative
775,hello-cljsc,189,15,189,3,2014-01-15T03:55:25Z,2015-03-30T04:35:52Z,315,Hello ClojureScript Compiler,Clojure,https://github.com/swannodette/hello-cljsc
776,data.priority-map,189,18,189,0,2011-07-29T15:25:43Z,2024-07-15T17:57:14Z,141,Clojure priority map data structure,Clojure,https://github.com/clojure/data.priority-map
777,falkor,188,7,188,1,2015-06-13T18:27:42Z,2016-02-12T20:40:43Z,22,Open Source web scraping API. Falkor turns web pages into queryable JSON,Clojure,https://github.com/owainlewis/falkor
778,glue,188,7,188,0,2017-11-10T15:22:44Z,2021-03-15T21:41:37Z,30,"Configure Vue.js components using ClojureScript, manage global state using Atoms.",Clojure,https://github.com/Gonzih/glue
779,edna,187,7,187,1,2018-03-19T01:16:09Z,2023-01-04T22:56:44Z,9418,A Clojure data -> music library,Clojure,https://github.com/oakes/edna
780,clojure-csv,187,35,187,14,2009-11-11T06:48:14Z,2023-02-02T23:45:33Z,84,A library for reading and writing CSV files from Clojure,Clojure,https://github.com/davidsantiago/clojure-csv
781,salt,187,7,187,0,2019-07-30T23:19:49Z,2019-10-31T22:41:43Z,365,,Clojure,https://github.com/Viasat/salt
782,autochrome,186,11,186,4,2018-02-08T22:08:44Z,2022-06-06T22:09:01Z,107,Structural diffs for clojure source code,Clojure,https://github.com/ladderlife/autochrome
783,proletarian,185,9,185,3,2020-12-01T11:43:52Z,2024-11-04T13:53:04Z,146,A durable job queuing and worker system for Clojure backed by PostgreSQL or MySQL.,Clojure,https://github.com/msolli/proletarian
784,shrubbery,185,5,185,4,2015-04-21T20:03:23Z,2017-11-03T14:13:33Z,115,"Mocks, stubs, and spies for Clojure protocols.",Clojure,https://github.com/bguthrie/shrubbery
785,re-frame-async-flow-fx,185,18,185,4,2016-07-11T07:24:37Z,2023-05-24T02:54:11Z,327,A re-frame effects handler for coordinating the kind of async control flow which often happens on app startup.,Clojure,https://github.com/day8/re-frame-async-flow-fx
786,hermes,185,24,185,1,2020-09-06T07:59:43Z,2025-02-26T09:36:28Z,1539,"A library and microservice implementing the health and care terminology SNOMED CT with support for cross-maps, inference, fast full-text search, autocompletion, compositional grammar and the expression constraint language.",Clojure,https://github.com/wardle/hermes
787,perseverance,185,10,185,4,2016-11-13T09:56:23Z,2022-03-07T12:14:50Z,22,Flexible retries library for Clojure,Clojure,https://github.com/grammarly/perseverance
788,dj-data-converter,185,14,185,18,2018-11-22T16:59:09Z,2025-03-07T11:58:40Z,234,A command-line app for converting data files to and from different DJ software formats.,Clojure,https://github.com/digital-dj-tools/dj-data-converter
789,quickblog,185,34,185,7,2022-07-15T10:31:08Z,2025-03-10T10:08:03Z,148,Light-weight static blog engine for Clojure and babashka,Clojure,https://github.com/borkdude/quickblog
790,odin,184,9,184,9,2016-07-01T13:01:45Z,2018-10-30T19:26:05Z,72,An embedded extensible logic DSL for Clojure.,Clojure,https://github.com/halgari/odin
791,tweet-secret,184,10,184,0,2013-07-16T21:35:41Z,2013-09-21T21:36:00Z,336,"This is a text steganography application optimized for use on Twitter, written in Clojure.",Clojure,https://github.com/dpapathanasiou/tweet-secret
792,graphql-builder,184,15,184,3,2017-02-08T20:46:58Z,2023-12-22T17:07:45Z,78,GraphQL client library for Clojure and ClojureScript,Clojure,https://github.com/retro/graphql-builder
793,clojurecuda,184,10,184,1,2017-01-15T11:37:37Z,2025-01-16T21:44:32Z,520,Clojure library for CUDA development,Clojure,https://github.com/uncomplicate/clojurecuda
794,calvin,184,9,184,7,2016-11-14T00:54:48Z,2018-12-15T18:38:49Z,120,A minimalistic build tool for clojurescript projects that does not require the jvm,Clojure,https://github.com/eginez/calvin
795,validateur,184,24,184,5,2011-09-11T22:45:50Z,2025-01-28T13:53:14Z,229,Functional validations inspired by Ruby's ActiveModel,Clojure,https://github.com/michaelklishin/validateur
796,timelike,184,9,184,1,2013-02-16T06:34:46Z,2013-03-31T17:37:16Z,268,"A library for simulating parallel systems, in Clojure",Clojure,https://github.com/aphyr/timelike
797,iapetos,184,33,184,10,2016-07-17T13:38:39Z,2024-07-05T07:03:47Z,265,A Clojure Prometheus Client,Clojure,https://github.com/clj-commons/iapetos
798,injest,183,3,183,3,2021-09-03T19:38:58Z,2024-10-19T04:25:00Z,107,"+>, +>>, x>>, =>>: Auto-transducifying, auto-parallelizing path thread macros",Clojure,https://github.com/johnmn3/injest
799,reflex,183,7,183,1,2012-05-23T22:32:33Z,2013-10-14T04:31:01Z,179,Automatic state propogation in ClojureScript,Clojure,https://github.com/lynaghk/reflex
800,pinot,183,9,183,7,2011-07-30T02:20:23Z,2012-02-04T22:48:58Z,141,the ClojureScript client-side web framework,Clojure,https://github.com/ibdknox/pinot
801,clograms,182,8,182,22,2019-08-12T18:49:15Z,2024-07-02T11:38:48Z,3216,Clojure[Script] source code diagrams,Clojure,https://github.com/jpmonettas/clograms
802,pdfboxing,182,38,182,6,2013-12-12T20:54:17Z,2024-12-16T15:11:02Z,2806,Nice wrapper of PDFBox in Clojure,Clojure,https://github.com/dotemacs/pdfboxing
803,superlifter,182,13,182,4,2019-01-25T10:14:13Z,2025-01-08T13:52:10Z,75,A DataLoader for Clojure/script,Clojure,https://github.com/oliyh/superlifter
804,clortex,182,18,182,11,2014-01-16T14:15:32Z,2015-12-02T14:02:02Z,84282,(pre-alpha) Implementation of Jeff Hawkins' Hierarchical Temporal Memory & Cortical Learning Algorithm,Clojure,https://github.com/htm-community/clortex
805,itsy,182,29,182,5,2012-05-18T22:10:22Z,2015-06-10T16:50:34Z,175,A threaded web-spider written in Clojure,Clojure,https://github.com/dakrone/itsy
806,clj-tagsoup,181,23,181,12,2010-03-30T14:42:49Z,2020-05-01T13:02:11Z,28,A HTML parser for Clojure.,Clojure,https://github.com/nathell/clj-tagsoup
807,caesium,181,28,181,13,2014-08-04T15:58:56Z,2023-09-15T19:14:04Z,496,Modern cryptography (libsodium/NaCl) for Clojure,Clojure,https://github.com/lvh/caesium
808,codax,181,9,181,7,2017-09-22T21:24:00Z,2024-02-16T00:41:20Z,386,An idiomatic transactional embedded database for clojure,Clojure,https://github.com/dscarpetti/codax
809,dactyl-configurator,181,17,181,5,2023-03-01T09:55:44Z,2024-03-25T10:29:05Z,4514,Generate Dactyl keyboard designs from your browser.,Clojure,https://github.com/rianadon/dactyl-configurator
810,Paravim,181,6,181,2,2019-04-13T12:12:15Z,2023-10-05T15:59:47Z,1263,A Vim-based editor for Clojure,Clojure,https://github.com/oakes/Paravim
811,fs,181,45,181,4,2020-11-16T09:30:24Z,2025-03-17T19:03:45Z,375,File system utility library for Clojure,Clojure,https://github.com/babashka/fs
812,domino,180,9,180,2,2019-05-18T20:03:42Z,2024-01-11T12:37:24Z,490,A Clojure/Script data flow engine,Clojure,https://github.com/domino-clj/domino
813,analemma,180,10,180,2,2011-01-08T06:57:59Z,2024-08-11T14:25:03Z,156,Analemma is a Clojure library for generating charts and Scalable Vector Graphics (SVG),Clojure,https://github.com/liebke/analemma
814,brute,180,6,180,1,2014-04-05T00:57:53Z,2016-01-24T00:36:01Z,162,A simple and lightweight Entity Component System library for writing games with Clojure and ClojureScript.,Clojure,https://github.com/markmandel/brute
815,ArcadiaGodot,178,13,178,10,2017-11-17T18:36:43Z,2024-06-08T03:39:45Z,10384,,Clojure,https://github.com/arcadia-unity/ArcadiaGodot
816,reloaded.repl,178,12,178,4,2014-04-19T21:21:50Z,2019-12-25T12:23:14Z,17,REPL functions to support the reloaded workflow,Clojure,https://github.com/weavejester/reloaded.repl
817,spy,178,9,178,1,2017-10-07T12:46:04Z,2025-02-12T13:42:44Z,907,"Clojure/ClojureScript library for stubs, spies and mocks.",Clojure,https://github.com/alexanderjamesking/spy
818,playphraseme-site,177,21,177,1,2018-02-02T12:15:24Z,2020-05-23T11:28:13Z,73316,,Clojure,https://github.com/potapenko/playphraseme-site
819,qlkit,177,10,177,4,2018-01-22T21:23:30Z,2019-12-26T22:22:20Z,57,Clojurescript UI Development with Graph Queries,Clojure,https://github.com/forward-blockchain/qlkit
820,marceline,177,14,177,6,2013-10-21T19:27:21Z,2017-04-03T21:45:50Z,148,A Clojure DSL for Storm/Trident,Clojure,https://github.com/sorenmacbeth/marceline
821,cdk-clj,177,17,177,11,2019-07-26T17:14:32Z,2021-07-31T13:39:48Z,75263,[deprecated – Stedi no longer uses Clojure] A Clojure wrapper for the AWS Cloud Development Kit (AWS CDK),Clojure,https://github.com/Stedi-Public-Archive/cdk-clj
822,boot-cljs,176,40,176,21,2014-10-17T19:56:53Z,2018-10-25T20:03:21Z,390,Boot task to compile ClojureScript programs.,Clojure,https://github.com/boot-clj/boot-cljs
823,clj-docker-client,176,13,176,4,2018-11-08T18:40:47Z,2022-10-12T10:09:04Z,1290,"An idiomatic, data-driven, REPL friendly Clojure Docker client",Clojure,https://github.com/into-docker/clj-docker-client
824,akar,176,14,176,0,2015-10-24T01:00:45Z,2024-07-29T21:16:33Z,3539,"First-class patterns for Clojure. Made with love, functions, and just the right amount of syntax.",Clojure,https://github.com/missingfaktor/akar
825,JS-Workshop,176,15,176,0,2017-06-29T19:54:42Z,2022-09-08T15:35:36Z,51,Reagent Workshop for React developers,Clojure,https://github.com/ClojureTO/JS-Workshop
826,infer,176,38,176,2,2010-08-19T23:00:39Z,2015-12-29T23:25:39Z,363,inference and machine learning in clojure,Clojure,https://github.com/aria42/infer
827,edamame,176,14,176,1,2019-08-27T15:45:33Z,2025-03-11T14:00:18Z,416,Configurable EDN/Clojure parser with location metadata,Clojure,https://github.com/borkdude/edamame
828,lein-bikeshed,175,23,175,9,2012-12-12T18:40:48Z,2019-03-22T22:51:47Z,85,"A Leiningen plugin designed to tell you your code is bad, and that you should feel bad",Clojure,https://github.com/dakrone/lein-bikeshed
829,math.numeric-tower,175,14,175,0,2011-07-29T15:26:24Z,2024-07-15T17:57:24Z,69,Math functions that deal intelligently with the various types in Clojure's numeric tower,Clojure,https://github.com/clojure/math.numeric-tower
830,clerk-demo,175,26,175,6,2021-10-07T16:59:37Z,2024-10-18T12:22:03Z,42341,🤹 A bucket of interesting Clerk demos.,Clojure,https://github.com/nextjournal/clerk-demo
831,superv.async,175,10,175,10,2016-09-09T12:19:29Z,2024-11-17T23:31:27Z,142,This is a Clojure(Script) library that extends core.async with error handling and includes a number of convenience functions and macros.,Clojure,https://github.com/replikativ/superv.async
832,clj-ns-browser,175,11,175,32,2012-03-27T18:02:26Z,2024-11-16T02:20:37Z,9753,Smalltalk-like namespace/class/var/function browser for clojure docs and source-code based on seesaw,Clojure,https://github.com/franks42/clj-ns-browser
833,proxy-plus,175,11,175,7,2019-12-20T19:54:41Z,2024-05-13T04:34:21Z,35,A replacement for Clojure's proxy that's 10x faster and more usable,Clojure,https://github.com/redplanetlabs/proxy-plus
834,atom-chlorine,175,14,175,8,2018-09-26T22:47:15Z,2022-03-12T10:54:15Z,32257,"An Atom plugin to integrate with Socket-REPL over Clojure, ClojureScript, ClojureCLR, Joker, Babashka, Clojerl, Lumo and Plank",Clojure,https://github.com/mauricioszabo/atom-chlorine
835,systems-toolbox,174,23,174,13,2015-02-25T20:52:02Z,2019-12-27T20:20:08Z,2732,Tools and building blocks for building Systems in Clojure and ClojureScript,Clojure,https://github.com/matthiasn/systems-toolbox
836,closp,174,8,174,0,2015-01-19T16:00:58Z,2020-12-31T20:36:15Z,2021,Clojure template for web development (with SPA support),Clojure,https://github.com/sveri/closp
837,sulolive,174,20,174,7,2016-12-03T19:35:27Z,2023-01-24T22:20:09Z,25244,SULO Live online marketplace. See DEMO on  ,Clojure,https://github.com/eponai/sulolive
838,babashka-htmx-todoapp,173,11,173,0,2021-08-06T12:09:35Z,2024-03-14T11:03:13Z,68,Quick example of a todo list SPA using Babashka and htmx,Clojure,https://github.com/prestancedesign/babashka-htmx-todoapp
839,ring-cors,173,45,173,11,2011-03-04T15:43:34Z,2019-12-19T21:48:35Z,60,Ring middleware for Cross-Origin Resource Sharing.,Clojure,https://github.com/r0man/ring-cors
840,cq,173,11,173,3,2021-03-19T17:28:04Z,2024-09-03T21:08:22Z,207,"Clojure Query: A Command-line Data Processor for JSON, YAML, EDN, XML and more",Clojure,https://github.com/markus-wa/cq
841,haslett,173,9,173,2,2017-06-08T15:05:28Z,2024-05-01T15:00:27Z,68,A lightweight WebSocket library for ClojureScript,Clojure,https://github.com/weavejester/haslett
842,instar,173,8,173,4,2014-07-12T08:43:38Z,2015-08-05T09:12:31Z,434,Simpler and more powerful assoc/dissoc/update-in for both Clojure and ClojureScript,Clojure,https://github.com/boxed/instar
843,oj,173,6,173,4,2014-10-31T15:42:20Z,2015-01-23T19:44:17Z,531,:tropical_drink: A Clojure library for talking to your database.,Clojure,https://github.com/taylorlapeyre/oj
844,blaze,172,19,172,125,2019-03-29T09:35:01Z,2025-03-28T10:49:14Z,35994,"A FHIR® Server with internal, fast CQL Evaluation Engine",Clojure,https://github.com/samply/blaze
845,clucy,172,58,172,7,2009-12-10T23:26:06Z,2016-03-11T09:34:23Z,387,Clojure interface to Lucene,Clojure,https://github.com/weavejester/clucy
846,clojure-tco,172,11,172,7,2012-04-27T01:36:51Z,2013-12-11T03:09:51Z,834,Expanding support for constant-space tail calls in the Clojure language.,Clojure,https://github.com/cjfrisz/clojure-tco
847,mesh,172,7,172,1,2014-04-22T00:09:09Z,2019-01-20T03:00:27Z,120,A toolkit for Responsive Web Typography,Clojure,https://github.com/facjure/mesh
848,castra,172,25,172,10,2013-06-06T15:43:20Z,2020-12-24T19:59:53Z,1165,HTTP remote procedure call handler for Clojure.,Clojure,https://github.com/hoplon/castra
849,google-search-console-bulk-url-removal,172,71,172,5,2013-06-09T23:02:00Z,2023-12-24T22:03:15Z,214,A chrome extension that allows for bulk url removal.,Clojure,https://github.com/noitcudni/google-search-console-bulk-url-removal
850,cake,171,12,171,0,2010-05-21T00:07:52Z,2012-08-23T22:36:21Z,3764,A tasty build tool for Clojure.,Clojure,https://github.com/ninjudd/cake
851,kafka-fast,171,19,171,0,2013-12-15T22:22:04Z,2019-11-27T16:57:25Z,1102,fast kafka api for JVM languages implemented in clojure,Clojure,https://github.com/gerritjvv/kafka-fast
852,one-time,170,17,170,0,2016-07-21T20:59:26Z,2025-01-16T19:50:09Z,180,One Time Password (TOTP and HOTP) library for Clojure. TOTP/HOTP is widely used for Two Factor / Multi Factor Authentication.,Clojure,https://github.com/suvash/one-time
853,shadow-cljs-tailwindcss,170,20,170,5,2021-03-15T19:57:26Z,2025-03-27T04:40:43Z,932,shadow-cljs + tailwindcss,Clojure,https://github.com/jacekschae/shadow-cljs-tailwindcss
854,primitive-math,170,15,170,0,2013-06-07T20:02:43Z,2023-07-28T21:09:04Z,77,for the discerning arithmetician,Clojure,https://github.com/clj-commons/primitive-math
855,fleetdb,170,18,170,3,2009-10-27T10:20:47Z,2014-05-04T15:00:50Z,409,A schema-free database implemented in Clojure,Clojure,https://github.com/mmcgrana/fleetdb
856,strongbox,170,7,170,5,2019-03-19T13:35:56Z,2024-12-28T01:15:01Z,17106,a World of Warcraft Addon Manager aimed at Linux players,Clojure,https://github.com/ogri-la/strongbox
857,pohjavirta,169,8,169,18,2019-05-19T08:50:41Z,2023-04-13T17:19:32Z,747,Fast & Non-blocking Clojure wrapper for Undertow,Clojure,https://github.com/metosin/pohjavirta
858,async-webinar,169,17,169,3,2014-08-19T19:34:33Z,2024-07-16T17:59:00Z,16,Repository for the front end core.async webinar,Clojure,https://github.com/cognitect/async-webinar
859,solar-system-of-js,169,6,169,1,2015-03-24T03:00:00Z,2015-07-28T16:49:30Z,1860,Visualize the languages on the JS platform,Clojure,https://github.com/shaunlebron/solar-system-of-js
860,gungnir,168,9,168,10,2020-07-19T18:14:58Z,2023-06-28T19:19:18Z,464,"A fully featured, data-driven database library for Clojure.",Clojure,https://github.com/kwrooijen/gungnir
861,dato,168,8,168,14,2015-07-28T20:51:30Z,2015-11-02T16:19:44Z,636,Experiment in distilling apps to their essence,Clojure,https://github.com/datodev/dato
862,zetawar,168,14,168,50,2016-05-30T17:03:04Z,2019-01-14T03:26:34Z,2965,Zetawar is a turn based tactical strategy game implemented in 100% ClojureScript.,Clojure,https://github.com/Zetawar/zetawar
863,mock-mechanics,168,7,168,4,2022-06-29T18:16:45Z,2023-02-05T14:13:38Z,46729,Mechanical/visual programming language,Clojure,https://github.com/felipereigosa/mock-mechanics
864,reforms,168,7,168,4,2015-06-17T14:43:49Z,2017-02-08T16:30:27Z,6356,"Beautiful Bootstrap 3 forms for Om, Reagent and Rum.",Clojure,https://github.com/bilus/reforms
865,clojure,168,160,168,22,2014-02-28T02:28:52Z,2025-03-27T18:25:10Z,2145,Exercism exercises in Clojure.,Clojure,https://github.com/exercism/clojure
866,nasus,168,9,168,5,2019-03-04T13:09:08Z,2021-12-28T17:26:30Z,86,Zero-configuration command-line async HTTP files server in Clojure. Like Python's SimpleHTTPServer but scalable.,Clojure,https://github.com/kachayev/nasus
867,om-sync,168,11,168,4,2014-02-12T05:10:54Z,2015-03-21T22:17:40Z,350,A reusable Om component for keeping local application state in sync with server application state,Clojure,https://github.com/swannodette/om-sync
868,clj-antlr,167,33,167,6,2013-04-26T16:54:04Z,2025-02-07T16:14:01Z,107,Clojure bindings for the ANTLR 4 parser,Clojure,https://github.com/aphyr/clj-antlr
869,jet,167,19,167,8,2014-07-19T16:16:35Z,2017-07-04T06:15:04Z,329,"[not maintained, use at own risk] Jetty9 ring server adapter with WebSocket support via core.async and Jetty9 based HTTP & WebSocket clients (jvm based, no cljs)",Clojure,https://github.com/mpenet/jet
870,humanize,167,21,167,3,2014-01-22T09:59:03Z,2024-11-12T17:08:18Z,138,Produce human readable strings in clojure,Clojure,https://github.com/clj-commons/humanize
871,tracks,167,3,167,1,2016-10-04T14:32:21Z,2019-09-30T16:23:17Z,147,Programming with shapes,Clojure,https://github.com/escherize/tracks
872,hindley-milner,167,8,167,0,2014-01-10T16:35:58Z,2014-08-24T22:31:28Z,208,An implementation of Hindley-Milner in Clojure.,Clojure,https://github.com/ericnormand/hindley-milner
873,dumdom,167,9,167,11,2018-05-30T14:34:13Z,2024-08-23T10:56:45Z,468,Efficiently render and re-render immutable data,Clojure,https://github.com/cjohansen/dumdom
874,arachne-core,167,13,167,4,2016-07-07T17:15:23Z,2018-10-26T15:25:12Z,273,The core module for the Arachne web framework,Clojure,https://github.com/arachne-framework/arachne-core
875,lein-tools-deps,167,20,167,26,2017-12-13T23:19:52Z,2022-12-20T12:47:36Z,128,A leiningen plugin that lets you share tools.deps.alpha dependencies in your leiningen project,Clojure,https://github.com/RickMoynihan/lein-tools-deps
876,cljs-noderepl,166,21,166,5,2012-11-04T18:31:27Z,2014-09-21T13:51:07Z,293,A ClojureScript REPL running on Node.JS,Clojure,https://github.com/bodil/cljs-noderepl
877,zmq-async,166,13,166,3,2013-07-22T20:09:37Z,2014-11-23T19:54:21Z,563,Threadsafe Clojure core.async interface to ZeroMQ,Clojure,https://github.com/lynaghk/zmq-async
878,functional-composition,166,33,166,1,2012-10-07T12:04:09Z,2024-09-15T21:36:10Z,316,"A live-coding presentation on music theory and Bach's ""Canone alla Quarta"".",Clojure,https://github.com/ctford/functional-composition
879,macrovich,165,6,165,6,2016-12-15T12:51:37Z,2023-07-13T09:19:10Z,17,"A set of three macros to ease writing `*.cljc` supporting Clojure, Clojurescript and self-hosted Clojurescript.",Clojure,https://github.com/cgrand/macrovich
880,swarmiji,165,9,165,2,2009-03-25T19:29:15Z,2011-11-18T00:41:47Z,6397,A distributed computing system that helps writing and running Clojure code in parallel - across cores and processors,Clojure,https://github.com/amitrathore/swarmiji
881,clojurescript.test,165,32,165,1,2013-02-27T21:39:30Z,2015-11-25T13:49:43Z,975,A maximal port of `clojure.test` to ClojureScript. DEPRECATED,Clojure,https://github.com/cemerick/clojurescript.test
882,propaganda,165,16,165,1,2013-06-24T21:29:58Z,2014-03-12T08:00:34Z,866,A propagator library for Clojure,Clojure,https://github.com/tgk/propaganda
883,igoki,164,15,164,50,2015-08-25T07:43:20Z,2023-07-20T14:41:49Z,17854,Clojure Go Kifu recorder and OGS player,Clojure,https://github.com/CmdrDats/igoki
884,clj-processing,164,12,164,1,2008-09-08T20:30:30Z,2012-03-18T14:04:04Z,635,A wrapper for Processing in Clojure.,Clojure,https://github.com/rosado/clj-processing
885,json-html,163,15,163,0,2014-03-20T02:42:18Z,2020-05-30T16:06:14Z,58,Provide EDN/JSON and get a DOM node with a human representation of the data,Clojure,https://github.com/yogthos/json-html
886,kitchen-async,163,8,163,11,2017-03-01T01:09:47Z,2022-12-06T15:05:44Z,202,"A Promise library for ClojureScript, or a poor man's core.async",Clojure,https://github.com/athos/kitchen-async
887,zookeeper-clj,163,24,163,19,2011-10-25T00:52:35Z,2024-11-15T16:33:54Z,134,A Clojure DSL for Apache ZooKeeper,Clojure,https://github.com/liebke/zookeeper-clj
888,ring-middleware-format,163,49,163,9,2011-08-15T13:05:51Z,2022-04-27T06:43:00Z,283,Ring middleware for parsing parameters and emitting responses in JSON or other formats,Clojure,https://github.com/ngrunwald/ring-middleware-format
889,datomic-tutorial,163,11,163,0,2017-03-14T17:38:23Z,2017-03-27T17:20:40Z,150,,Clojure,https://github.com/ftravers/datomic-tutorial
890,clojure-mode,163,18,163,14,2020-07-29T10:02:03Z,2024-12-09T10:16:02Z,14344,Clojure/Script mode for CodeMirror 6,Clojure,https://github.com/nextjournal/clojure-mode
891,integrant-repl,163,17,163,4,2016-12-25T18:50:29Z,2024-11-01T21:27:12Z,33,Reloaded workflow functions for Integrant,Clojure,https://github.com/weavejester/integrant-repl
892,cljs-bootstrap,163,17,163,3,2015-06-16T12:39:49Z,2015-07-27T15:28:43Z,604,ClojureScript compiling ClojureScript,Clojure,https://github.com/swannodette/cljs-bootstrap
893,re-pressed,163,14,163,0,2018-04-15T23:33:33Z,2023-08-01T19:13:50Z,8267,re-pressed is a clojurescript library that handles keyboard events for re-frame applications.,Clojure,https://github.com/gadfly361/re-pressed
894,rustly,162,1,162,0,2019-05-29T23:47:55Z,2020-03-22T19:36:56Z,18,A Clojure to Rust transpiler,Clojure,https://github.com/timothypratley/rustly
895,clj-record,162,21,162,0,2008-12-27T19:25:16Z,2012-11-27T20:40:55Z,12277,DEPRECATED: A pseudo-port of ActiveRecord to the Clojure programming language,Clojure,https://github.com/duelinmarkers/clj-record
896,config,162,15,162,1,2014-06-18T22:12:05Z,2024-10-06T19:31:13Z,49,Library for managing environment variables in Clojure using EDN configuration files,Clojure,https://github.com/yogthos/config
897,jsx-to-clojurescript,162,10,162,1,2016-05-10T11:48:46Z,2018-02-08T15:47:07Z,145,Command and library to convert JSX snippets to Om/Reagent/Rum or other Clojurescript-style format.,Clojure,https://github.com/madvas/jsx-to-clojurescript
898,test.generative,162,16,162,2,2011-04-23T18:24:45Z,2024-07-15T17:57:34Z,339,Generative test runner,Clojure,https://github.com/clojure/test.generative
899,skream,162,9,162,4,2014-05-19T17:47:20Z,2014-07-29T19:36:58Z,430,Skream is a high-performance time-series library with memory-footprint guarantees.,Clojure,https://github.com/someben/skream
900,pulse,161,6,161,14,2011-02-09T19:18:34Z,2014-11-10T18:39:33Z,1772,DEPRECATED: Real-time Heroku operations dashboard,Clojure,https://github.com/heroku/pulse
901,matchure,161,8,161,8,2010-04-25T18:36:11Z,2011-11-29T01:12:14Z,813,"Powerful, idiomatic pattern matching for clojure",Clojure,https://github.com/dcolthorp/matchure
902,special,161,7,161,2,2016-12-11T21:48:54Z,2018-09-21T05:21:09Z,19,Special (Conditions).  A condition system for Clojure,Clojure,https://github.com/clojureman/special
903,lazytest,161,16,161,1,2010-02-22T15:14:32Z,2013-04-07T14:13:36Z,2153,(archived) New test framework for Clojure,Clojure,https://github.com/stuartsierra/lazytest
904,clj-postgresql,161,18,161,9,2014-03-26T15:16:33Z,2025-03-07T08:23:57Z,111,PostgreSQL helpers for Clojure projects,Clojure,https://github.com/remodoy/clj-postgresql
905,intension,161,7,161,0,2016-01-07T06:33:16Z,2017-03-03T17:17:07Z,14,Query nested maps/vectors with Datalog,Clojure,https://github.com/alandipert/intension
906,clojure-linq-examples,161,11,161,1,2013-10-29T21:59:01Z,2020-02-13T21:52:21Z,146,C#'s 101 LINQ Samples translated to Clojure ,Clojure,https://github.com/mythz/clojure-linq-examples
907,less-awful-ssl,160,25,160,3,2013-05-30T21:42:28Z,2024-11-13T17:10:09Z,29,"Sssh no tears, only TLS now. For Clojure.",Clojure,https://github.com/aphyr/less-awful-ssl
908,clj-nix,160,22,160,26,2022-04-02T19:16:53Z,2025-03-24T03:48:51Z,1151,Nix helpers for Clojure projects,Clojure,https://github.com/jlesquembre/clj-nix
909,datascript-chat,160,21,160,0,2014-08-28T08:01:31Z,2016-01-25T09:26:00Z,1823,Sample SPA using DataScript and core.async,Clojure,https://github.com/tonsky/datascript-chat
910,llama.clj,160,9,160,3,2023-07-19T22:49:28Z,2025-02-07T22:35:48Z,305,Run LLMs locally. A clojure wrapper for llama.cpp.,Clojure,https://github.com/phronmophobic/llama.clj
911,om-i,160,3,160,2,2015-02-28T10:36:09Z,2015-09-05T21:05:32Z,220,Instrumentation helpers for Om applications,Clojure,https://github.com/PrecursorApp/om-i
912,system-viz,160,7,160,2,2015-12-10T18:12:37Z,2019-12-10T03:23:01Z,265,Graphviz visualization of a component system,Clojure,https://github.com/walmartlabs/system-viz
913,org-html-slideshow,160,39,160,7,2011-12-28T20:08:21Z,2020-10-28T15:44:14Z,659,JavaScript presentation slides generated from Emacs org-mode,Clojure,https://github.com/relevance/org-html-slideshow
914,matchbox,160,19,160,11,2015-02-15T13:21:54Z,2017-04-20T07:17:29Z,387,Firebase client for Clojure(Script),Clojure,https://github.com/crisptrutski/matchbox
915,postagga,159,16,159,12,2017-03-10T11:19:05Z,2020-12-15T05:51:02Z,18510,A Library to parse natural language in pure Clojure and ClojureScript,Clojure,https://github.com/turbopape/postagga
916,clj-wasm,159,4,159,0,2019-11-21T17:44:34Z,2019-11-24T20:55:54Z,9,Clojure-flavored WASM's text format,Clojure,https://github.com/roman01la/clj-wasm
917,caves,158,21,158,0,2012-07-07T21:56:34Z,2012-10-13T20:30:29Z,173,The code for my Caves of Clojure series of blog posts.,Clojure,https://github.com/sjl/caves
918,digest,158,18,158,1,2012-03-28T21:32:52Z,2023-07-28T21:12:17Z,771,"Digest algorithms (md5, sha1 ...) for Clojure",Clojure,https://github.com/clj-commons/digest
